Name,Latitude,Longitude,OBJECTID,DepartmentCode,KGISVillageID,KGISCode,KGISPOL_STAID,POL_STAName,KGISPSCode
,15.1377060002966,76.9029290003413,1,164450334,5007,29565055008031140000HMPOLPUOFFPOS0001,1,Cowlbazar PS,PS - 01
,15.1381910002788,76.926339999684,2,164450333,5007,29565055008031140000HMPOLPUOFFPOS0002,2,Bruceept PS,PS - 02
,15.1453570003326,76.9310599996091,3,164450335,5007,29565055008031140000HMPOLPUOFFPOS0003,3,Gandhinagar PS,PS - 03
,15.2415620004472,77.0592210003737,4,164450342,5077,29565055006048970000HMPOLPUOFFPOS0001,4,Moka PS,PS - 04
,15.1431280002221,77.0521400001877,5,164450339,5098,29565055006049420000HMPOLPUOFFPOS0001,5,P.D. Halli PS,PS - 05
,15.6383359999,76.8997300001426,6,164450347,5472,29565054998031120000HMPOLPUOFFPOS0001,6,Siruguppa PS,PS - 06
,15.7909469995702,76.9873140001969,7,164450348,5419,29565054996048130000HMPOLPUOFFPOS0001,7,Hatcholli PS,PS - 07
,15.5376800002708,76.8809819995407,8,164450344,5494,29565054998031130000HMPOLPUOFFPOS0001,8,Tekkalkota PS,PS - 08
,15.4412980001563,76.8388910003465,9,164450346,5493,29565054996047870000HMPOLPUOFFPOS0001,9,Sirigeri PS,PS - 09
,15.3442250003186,76.8353150001382,10,164450343,5049,29565055006048700000HMPOLPUOFFPOS0001,10,Kurugodu PS,PS - 10
,15.209600000279,76.7624249995869,11,164451893,5048,29565055006048750000HMPOLPUOFFPOS0001,11,Kuduthini PS,PS - 11
,15.2739760001909,76.3884730002556,12,169860351,5247,29565054988031090000HMPOLPUOFFPOS0001,12,Hospet Town PS,PS - 12
,15.1259780002526,76.3884730002258,13,169860361,5233,29565054986047060000HMPOLPUOFFPOS0001,13,Chittavadagi PS,PS - 13
,15.2748960003868,76.3873469999333,14,169860356,5247,29565054988031090000HMPOLPUOFFPOS0002,14,Hospet Rural PS,PS - 14
,15.4061029998115,76.5991309997471,15,164450357,5310,29565054988031110000HMPOLPUOFFPOS0001,15,Kampli PS,PS - 15
,15.3029210002127,76.478884000259,16,169860360,5284,29565054988031100000HMPOLPUOFFPOS0001,16,Kamalapur PS,PS - 16
,15.0535769998729,76.209130999782,17,169861505,5170,29565054976046750000HMPOLPUOFFPOS0001,17,Hagaribommanahalli PS,PS - 17
,15.1647319998623,76.1506500003324,18,169861506,5219,29565054976046530000HMPOLPUOFFPOS0001,18,TB Halli PS,PS - 18
,15.0184379998042,75.9357679997858,19,"169861507
",5137,29565054968031080000HMPOLPUOFFPOS0001,19,Hadagali PS,PS - 19
,14.9282249999518,75.8313969997665,20,169861509,5116,29565054966045890000HMPOLPUOFFPOS0001,20,Hirehadagali PS,PS - 20
,14.9527650003999,76.0924009996279,21,169861508,5158,29565054966046390000HMPOLPUOFFPOS0001,21,Itagi PS,PS - 21
,15.0834649996859,76.5437170004188,22,164450366,5540,29565055018031150000HMPOLPUOFFPOS0001,22,Sandur PS,PS - 22
,15.1927131250549,76.6720560505915,23,164450364,5583,29565055016050160000HMPOLPUOFFPOS0001,23,Thoranagal PS,PS - 23
,15.2263190003763,76.5887689997062,24,164450362,5274,29565054986047450000HMPOLPUOFFPOS0001,24,Gadiganur PS,PS - 24
,15.1520610002332,76.3513530002323,25,169860365,5232,29565054986047040000HMPOLPUOFFPOS0001,25,Marriyammanahalli PS,PS - 25
,14.9070309997856,76.3896460001752,26,169861501,5403,29565055028031160000HMPOLPUOFFPOS0001,26,Kudligi PS,PS - 26
,14.8323320000539,76.62823899992,27,"169861502
",5329,29565055026050920000HMPOLPUOFFPOS0001,27,Gudekota PS,PS - 27
,14.8287199999405,76.2269109997217,28,169861503,5388,29565055028031170000HMPOLPUOFFPOS0001,28,Kottur PS,PS - 28
,14.6486680000664,76.4664640000314,29,169861504,5356,29565055026051260000HMPOLPUOFFPOS0001,29,Hosahalli PS,PS - 29
,15.1444889998702,76.9250640002023,30,164450338,5007,29565055008031140000HMPOLPUOFFPOS0004,30,Ballari Rural PS,PS - 30
,15.4261110001564,76.5297200001054,31,164681171,7956,29560054668030720000HMPOLPUOFFPOS0001,31,Gangavathi Rural PS,PS - 31
,15.5723569997622,76.4237390000924,32,164681173,8004,29560054666015800000HMPOLPUOFFPOS0001,32,Kanakagiri PS,PS - 32
,15.6005919997517,76.6579839996317,33,164681172,8023,29560054666016810000HMPOLPUOFFPOS0001,33,Karatagi PS,PS - 33
,15.4258829997704,76.5301870003278,34,164681168,7956,29560054668030720000HMPOLPUOFFPOS0002,34,Gangavathi Town PS,PS - 34
,15.8727720001468,76.0476199999866,35,164681177,8308,29560054656014350000HMPOLPUOFFPOS0001,35,Hanumasagar PS,PS - 35
,15.7548799996807,76.1935009996338,36,164681176,31723,29560054658030710000HMPOLPUOFFPOS0001,36,Kushtagi PS,PS - 36
